"STATISTIC","Statistic Label","TLIST(A1)","Year","C02935V03550","Airports in Ireland","C02191V04000","Country","C02354V02832","Direction","C02936V03551","Flight Type","UNIT","VALUE"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RU","Russia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RU","Russia","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RU","Russia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RU","Russia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RU","Russia","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RU","Russia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RU","Russia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RS","Serbia","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RS","Serbia","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RS","Serbia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RS","Serbia","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RS","Serbia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RS","Serbia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RS","Serbia","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RS","Serbia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","RS","Serbia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CH","Switzerland","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CH","Switzerland","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CH","Switzerland","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CH","Switzerland","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CH","Switzerland","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CH","Switzerland","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CH","Switzerland","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CH","Switzerland","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CH","Switzerland","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TR","Turkiye","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TR","Turkiye","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TR","Turkiye","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TR","Turkiye","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TR","Turkiye","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TR","Turkiye","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TR","Turkiye","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TR","Turkiye","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TR","Turkiye","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","OTHEUR3","Other Europe (3)","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","OTHEUR3","Other Europe (3)","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","OTHEUR3","Other Europe (3)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","OTHEUR3","Other Europe (3)","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","OTHEUR3","Other Europe (3)","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","OTHEUR3","Other Europe (3)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","OTHEUR3","Other Europe (3)","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","OTHEUR3","Other Europe (3)","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","OTHEUR3","Other Europe (3)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EUR48","Europe (48 Countries)","-","All directions","-","All flights","Thousand","1.5"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EUR48","Europe (48 Countries)","-","All directions","1","Scheduled","Thousand","1.5"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EUR48","Europe (48 Countries)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EUR48","Europe (48 Countries)","3","Arrival","-","All flights","Thousand","0.7"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EUR48","Europe (48 Countries)","3","Arrival","1","Scheduled","Thousand","0.7"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EUR48","Europe (48 Countries)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EUR48","Europe (48 Countries)","4","Departure","-","All flights","Thousand","0.7"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EUR48","Europe (48 Countries)","4","Departure","1","Scheduled","Thousand","0.7"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EUR48","Europe (48 Countries)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AM1","America","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AM1","America","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AM1","America","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AM1","America","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AM1","America","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AM1","America","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AM1","America","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AM1","America","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AM1","America","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CA","Canada","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CA","Canada","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CA","Canada","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CA","Canada","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CA","Canada","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CA","Canada","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CA","Canada","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CA","Canada","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","CA","Canada","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","US","United States","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","US","United States","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","US","United States","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","US","United States","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","US","United States","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","US","United States","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","US","United States","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","US","United States","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","US","United States","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAZR1","Other America (5)","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAZR1","Other America (5)","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAZR1","Other America (5)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAZR1","Other America (5)","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAZR1","Other America (5)","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAZR1","Other America (5)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAZR1","Other America (5)","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAZR1","Other America (5)","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAZR1","Other America (5)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA8","Africa (9)","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA8","Africa (9)","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA8","Africa (9)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA8","Africa (9)","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA8","Africa (9)","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA8","Africa (9)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA8","Africa (9)","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA8","Africa (9)","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA8","Africa (9)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EG","Eygpt","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EG","Eygpt","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EG","Eygpt","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EG","Eygpt","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EG","Eygpt","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EG","Eygpt","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EG","Eygpt","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EG","Eygpt","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","EG","Eygpt","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","MA","Morocco","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","MA","Morocco","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","MA","Morocco","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","MA","Morocco","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","MA","Morocco","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","MA","Morocco","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","MA","Morocco","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","MA","Morocco","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","MA","Morocco","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TN","Tunisia","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TN","Tunisia","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TN","Tunisia","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TN","Tunisia","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TN","Tunisia","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TN","Tunisia","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TN","Tunisia","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TN","Tunisia","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","TN","Tunisia","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA06","Other Africa (6)","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA06","Other Africa (6)","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA06","Other Africa (6)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA06","Other Africa (6)","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA06","Other Africa (6)","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA06","Other Africa (6)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA06","Other Africa (6)","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA06","Other Africa (6)","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAA06","Other Africa (6)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZABH","Asia (8)","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZABH","Asia (8)","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZABH","Asia (8)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZABH","Asia (8)","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZABH","Asia (8)","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZABH","Asia (8)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZABH","Asia (8)","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZABH","Asia (8)","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZABH","Asia (8)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","BH","Bahrain","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","BH","Bahrain","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","BH","Bahrain","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","BH","Bahrain","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","BH","Bahrain","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","BH","Bahrain","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","BH","Bahrain","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","BH","Bahrain","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","BH","Bahrain","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","IL","Israel","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","IL","Israel","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","IL","Israel","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","IL","Israel","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","IL","Israel","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","IL","Israel","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","IL","Israel","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","IL","Israel","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","IL","Israel","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AE","United Arab Emirates","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AE","United Arab Emirates","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AE","United Arab Emirates","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AE","United Arab Emirates","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AE","United Arab Emirates","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AE","United Arab Emirates","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AE","United Arab Emirates","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AE","United Arab Emirates","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","AE","United Arab Emirates","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAB04","Other Asian countries (4)","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAB04","Other Asian countries (4)","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAB04","Other Asian countries (4)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAB04","Other Asian countries (4)","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAB04","Other Asian countries (4)","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAB04","Other Asian countries (4)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAB04","Other Asian countries (4)","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAB04","Other Asian countries (4)","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAB04","Other Asian countries (4)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAD01","Oceania and Polar regions (1)","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAD01","Oceania and Polar regions (1)","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAD01","Oceania and Polar regions (1)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAD01","Oceania and Polar regions (1)","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAD01","Oceania and Polar regions (1)","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAD01","Oceania and Polar regions (1)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAD01","Oceania and Polar regions (1)","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAD01","Oceania and Polar regions (1)","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EIKN","Knock","ZZAD01","Oceania and Polar regions (1)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","-","All Countries","-","All directions","-","All flights","Thousand","4.8"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","-","All Countries","-","All directions","1","Scheduled","Thousand","4.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","-","All Countries","-","All directions","2","Unscheduled","Thousand","0.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","-","All Countries","3","Arrival","-","All flights","Thousand","2.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","-","All Countries","3","Arrival","1","Scheduled","Thousand","2.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","-","All Countries","3","Arrival","2","Unscheduled","Thousand","0.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","-","All Countries","4","Departure","-","All flights","Thousand","2.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","-","All Countries","4","Departure","1","Scheduled","Thousand","2.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","-","All Countries","4","Departure","2","Unscheduled","Thousand","0.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IE07","Ireland (domestic)","-","All directions","-","All flights","Thousand","0.6"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IE07","Ireland (domestic)","-","All directions","1","Scheduled","Thousand","0.6"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IE07","Ireland (domestic)","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IE07","Ireland (domestic)","3","Arrival","-","All flights","Thousand","0.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IE07","Ireland (domestic)","3","Arrival","1","Scheduled","Thousand","0.4"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IE07","Ireland (domestic)","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IE07","Ireland (domestic)","4","Departure","-","All flights","Thousand","0.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IE07","Ireland (domestic)","4","Departure","1","Scheduled","Thousand","0.2"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","IE07","Ireland (domestic)","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","AT","Austria","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","AT","Austria","-","All directions","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","AT","Austria","-","All directions","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","AT","Austria","3","Arrival","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","AT","Austria","3","Arrival","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","AT","Austria","3","Arrival","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","AT","Austria","4","Departure","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","AT","Austria","4","Departure","1","Scheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","AT","Austria","4","Departure","2","Unscheduled","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BE","Belgium","-","All directions","-","All flights","Thousand","0"
"TAA06C03","Commercial Flights","2021","2021","EINN","Shannon","BE","Belgium","-","All directions","1","Scheduled","Thousand","0"
